Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2013-01-03,215.58306884765625,216.5928112697263,213.10256765376243,213.4714167539853,10599288
2013-01-04,216.6574249267578,217.15536236683764,215.03909447734395,216.55136726873198,8454008
2013-01-07,218.98573303222656,219.45600216542252,215.3664009432971,216.80030643904365,8761624
2013-01-08,216.1455841064453,218.35406370771057,214.25523236831302,218.08204198453208,12867424
2013-01-09,214.94683837890625,217.78698128646585,214.23680828020764,215.79518690642013,6149968
2013-01-10,214.1445770263672,216.02108337008926,212.93658718327288,214.94681933988363,10901016
2013-01-11,250.0888671875,251.00175951199606,232.4670961534688,232.4670961534688,92852568
2013-01-14,258.7937316894531,261.60159076429056,253.79121612054067,254.48742325065578,50924760
2013-01-15,257.000244140625,259.0657902450053,255.84297550307,258.7476623757846,20377880
2013-01-16,255.1928253173828,257.16156615744507,254.09089326594165,256.44230599621983,11660824
2013-01-17,258.0053405761719,258.8075828979674,256.27636035128364,257.45668202069334,11767072
2013-01-18,257.0924377441406,259.11649267727,256.11497862430997,258.6554313023994,7290592
2013-01-21,257.8531799316406,259.1718199198833,254.7871218967312,254.7871218967312,5899560
2013-01-22,256.67742919921875,258.0698207544944,256.07343442102524,257.6041668727935,5110280
2013-01-23,257.2353515625,258.00992560782663,256.4423170533831,256.4423170533831,7458712
2013-01-24,258.0284118652344,260.7763424659076,257.34143484325733,259.11652133281484,11211296
2013-01-25,259.5453186035156,260.77636170649413,257.3783297420932,259.11654045093655,8442536
2013-01-28,259.1763610839844,260.73937678974454,258.28652184353564,259.30085663121105,6723008
2013-01-29,258.1021728515625,260.4996921420736,257.1385590238906,258.7476588143924,6197184
2013-01-30,257.3321533203125,258.74300550479495,256.40082293336116,258.6323552871956,6805528
2013-01-31,257.22613525390625,258.849080262047,255.42799593236077,257.4566659361557,17480440
2013-02-01,255.51556396484375,258.3695289832381,253.76814609512002,257.3736545596421,7899648
2013-02-04,255.2066650390625,257.2722107005149,253.12265891502273,256.4423003434165,7500016
2013-02-05,254.1278533935547,256.5668865931602,253.17346965319217,254.80562276319952,6166112
2013-02-06,255.98121643066406,257.0923785909927,254.12314852255446,255.91205724034597,9097344
2013-02-07,257.22613525390625,258.1021518464541,256.35473377755585,256.90339229875707,10704472
2013-02-08,257.22149658203125,259.73428078843574,255.63545013595365,256.6405548134115,5482696
2013-02-11,257.4612121582031,259.5728636374454,256.80188107574327,258.3095603393188,7394792
2013-02-12,254.06790161132812,255.80611221170633,252.82303574734013,255.4280328330928,4442392
2013-02-13,257.2307434082031,257.9315431556172,253.1226822591499,254.22922950399865,6322888
2013-02-14,259.3701477050781,260.77638528484965,257.6734503844284,257.67804298922914,6894000
2013-02-15,257.1431579589844,258.97817321845025,256.00894247883286,257.2722461383216,5194256
2013-02-18,256.359375,256.96796255545655,254.78253596773243,256.6267816135358,2754784
2013-02-19,260.080078125,260.49964843299273,255.15595218273344,256.3593267426485,4643344
2013-02-20,259.98785400390625,261.17740567493865,258.9781342514985,260.52268961867406,5545224
2013-02-21,258.91363525390625,260.029390295323,257.5627118913773,258.3419236404041,5558744
2013-02-22,261.9335632324219,263.26602600685715,257.92694467718144,258.07447079881075,8703536
2013-02-25,269.0570068359375,269.4442939262971,264.4279546803453,264.64925515690373,10457648
2013-02-26,272.929931640625,273.81515608841056,268.89102896635507,268.89102896635507,12173544
2013-02-27,268.3884582519531,271.84180366364853,267.60926898213216,271.84180366364853,7029760
2013-02-28,268.0611267089844,270.72146027740496,266.06933224226316,268.826493217621,11808104
2013-03-01,268.6881103515625,273.0774007900976,266.6778784114689,268.7065483025658,8414632
2013-03-04,267.73370361328125,271.3345971622862,264.847455137516,269.81309474829203,10108320
2013-03-05,269.3797302246094,271.04875893636387,268.6374168896662,269.6794201258851,7171944
2013-03-06,273.879638671875,274.48822607186634,269.8361221212721,271.74952649000903,12205480
2013-03-07,277.0379638671875,277.54051627511416,274.7925859134273,274.90785125986747,13715360
2013-03-08,273.89349365234375,275.6224737065417,272.6947341480999,275.5302614369845,6162896
2013-03-11,271.63421630859375,275.71460808374616,270.18187347337,274.9584721895457,4866160
2013-03-12,269.0846252441406,271.53745803783056,268.52212141053224,271.1040648856335,5714056
2013-03-13,264.04522705078125,266.49346738694027,262.8142067212011,266.49346738694027,10730136
2013-03-14,265.0272521972656,266.3919755667067,262.1502118191546,264.28032392357187,8332320
2013-03-15,265.409912109375,268.48979229543124,264.46935164935684,265.2347178371363,7260792
2013-03-18,263.7962341308594,266.49344285176386,262.8971645572245,264.30340158265335,6446824
2013-03-19,263.3582458496094,266.1430519299206,261.98429201747336,265.11027899776855,11976144
2013-03-20,264.2481689453125,265.0826947643045,260.73489381691866,264.1698019978386,8994640
2013-03-21,264.9073486328125,266.9083498973272,263.91145185909494,265.84790905302964,9940080
2013-03-22,264.022216796875,265.15643243451575,260.96077335756553,262.8004039887521,7370288
2013-03-25,263.0586242675781,264.1882248800671,261.20514813504036,262.36241693855186,5036856
2013-03-26,263.2245178222656,264.6169094751879,261.3295513296557,262.34388621484493,3415584
2013-03-28,266.43353271484375,267.1343324628306,262.91562108839673,264.1881549235651,12348048
2013-04-01,271.49127197265625,272.3534654200658,268.40677705326027,268.40677705326027,7422040
2013-04-02,273.7828063964844,275.6869805001566,268.78490656510724,270.1819132548199,9720888
2013-04-03,273.7275085449219,276.5953191487652,271.8417721248307,271.92475416277654,8355472
2013-04-04,265.5759582519531,271.947812734117,264.8382600765759,271.5651408107447,7499960
2013-04-05,264.26654052734375,267.3233682443156,262.8049670563296,265.4791228614642,4372960
2013-04-08,261.1358947753906,264.98575669948247,260.70711676379904,262.8049457164479,3716360
2013-04-09,255.09141540527344,261.7860125234064,254.16006249768336,261.2880752836172,10840656
2013-04-10,259.637451171875,260.75784368301146,256.0042969887371,258.47097504166777,6551616
2013-04-11,268.95550537109375,270.69833066488184,261.4125376883504,264.32645423005636,17018672
2013-04-12,211.7793426513672,242.06187159846485,209.20201369919346,242.06187159846485,98027744
2013-04-15,215.6891326904297,217.34433857285063,203.2358600825468,211.16611596598554,66559976
2013-04-16,211.742431640625,214.48574675932224,210.88946811632417,213.84026084904053,14301736
2013-04-17,210.5989990234375,213.19015026806989,207.47760472064695,212.08821815888354,15149144
2013-04-18,211.6916961669922,214.20909555052984,210.3638485315765,210.83411758410435,13224368
2013-04-22,206.97508239746094,211.44276296497037,205.03862447235653,211.3136747750691,15401288
2013-04-23,208.60720825195312,209.3771897131981,206.9612102238417,207.47760794204643,7869960
2013-04-25,205.4212646484375,207.47760272466073,205.00169432704215,207.29317818890547,13762344
2013-04-26,203.9735107421875,206.35259145502317,203.09749430816814,204.7204390226124,11129584
2013-04-29,205.56878662109375,207.3669256114995,201.5759914372822,203.4202365556471,8965680
2013-04-30,206.13595581054688,206.7722341088124,204.91414298800618,206.00225249478424,8840720
2013-05-02,210.86181640625,211.29982473673357,206.1866583076411,206.1866583076411,9376184
2013-05-03,212.8212432861328,214.30125429966034,210.07792903681488,211.7884706595288,9117192
2013-05-06,215.8781280517578,216.2377468559244,213.47137909230915,213.47137909230915,6000104
2013-05-07,216.588134765625,217.15984620637718,214.37042567655004,216.69878496177765,6983104
2013-05-08,216.75881958007812,219.46525941026533,215.59695818497812,218.08207500221744,7278352
2013-05-09,217.75009155273438,218.44168372440532,216.69888045690092,216.87407480195117,4561424
2013-05-10,218.68605041503906,219.92630115379362,217.35358739068545,217.8146488186808,4534040
2013-05-13,215.7399139404297,217.8192833709269,214.8823350166506,217.1599744070282,5014960
2013-05-14,216.70346069335938,218.61686539366758,215.5277541907604,215.5277541907604,4484448
2013-05-15,217.6624298095703,218.7920300215314,216.45905528529667,216.97545295872547,8893176
2013-05-16,215.0943603515625,217.60252971363477,213.3100438361455,217.02158788214348,6991752
2013-05-17,216.86016845703125,218.45082983935666,215.31561320172978,215.49080747931777,6431752
2013-05-20,218.7321319580078,219.741851869206,216.14557313529954,216.32999768575627,8758288
2013-05-21,221.08816528320312,222.88168957594957,218.26184547344167,218.5615353749698,5660128
2013-05-22,219.9539337158203,224.35245452390942,219.30383270509148,221.30944959201915,6245672
2013-05-23,217.60711669921875,223.08451608745798,217.26591331770874,219.0963357337192,5100584
2013-05-24,216.50515747070312,219.9262413411129,215.2234160545734,217.76848345003953,3688648
2013-05-27,218.79205322265625,220.01848094253285,214.88226189583997,215.8873666553093,3325168
2013-05-28,218.19271850585938,219.4652526244705,217.0354497510216,218.54312971428365,4234952
2013-05-29,216.9201202392578,220.479522625093,215.13121132762106,218.54306508635318,5166528
2013-05-30,218.41734313964844,219.08897577689916,216.08993825802904,217.6757482948892,6338632
2013-05-31,224.970458984375,227.13461861004305,218.46864270382736,218.46864270382736,18498304
2013-06-03,234.5226287841797,244.8676968480214,230.88924035829302,235.53940363476346,33215248
2013-06-04,232.82485961914062,235.02167721077694,229.8118391510397,232.27449943295676,11714560
2013-06-05,229.5926513671875,232.2931881052277,229.00963295335515,231.34170660868463,5078784
2013-06-06,226.64486694335938,228.976940246644,225.36222662655283,228.5431837218944,7509232
2013-06-07,228.24473571777344,230.6794071453793,225.74474800323645,226.2111627718382,6618168
2013-06-10,231.9713134765625,233.02074638160374,229.21479849115718,229.47599523568664,4289040
2013-06-11,230.92190551757812,234.55993998139778,230.0217343047818,232.27450807463927,5957704
2013-06-12,225.8706512451172,233.80434691003992,225.07774627138295,229.68591430318818,5927288
2013-06-13,222.0040283203125,226.21109742749076,221.54695108877962,226.11781450071655,4154328
2013-06-14,223.40798950195312,224.71861946295076,221.74754848948766,223.10481992401432,5584064
2013-06-17,225.98724365234375,226.30439651636559,223.39864224948755,224.94712528003726,2720504
2013-06-18,228.2213592529297,229.4760101192797,226.18311810216835,226.67752219099577,4284904
2013-06-19,227.45643615722656,228.42190079566228,224.55999669361478,228.17004144538132,5836832
2013-06-20,220.99661254882812,228.35662708162567,218.53859807821837,226.49096836363853,6802928
2013-06-21,225.6280975341797,226.86409641472866,221.1365333533934,221.1365333533934,6161368
2013-06-24,222.05068969726562,224.1822138748731,219.39212604577955,224.11225167351822,7336552
2013-06-25,221.4443359375,222.65236808679416,218.74846840035073,222.0133709137888,5790640
2013-06-26,223.82308959960938,225.24100858595173,221.23448787035107,223.09550084638633,5567232
2013-06-27,231.60287475585938,233.20266797580453,225.05441729678964,225.837984838364,10670944
2013-06-28,233.10008239746094,233.93029144905762,226.11784526867336,230.5207954566977,11707392
2013-07-01,228.636474609375,230.7353406553607,227.71298265880296,230.31556744616356,4209080
2013-07-02,224.24754333496094,229.8072162705071,223.87908023690258,228.36599924631358,5110832
2013-07-03,224.29884338378906,228.72044590914058,223.18878543740388,223.97235307318675,5349856
2013-07-04,230.22232055664062,230.88928453935193,225.74473895748392,226.95741730725553,5210784
2013-07-05,229.12158203125,231.67287987681806,227.48913037207873,230.12904246717017,4337360
2013-07-08,230.23629760742188,232.6476709083359,229.52269216919024,231.80812438140126,5415168
2013-07-09,233.03945922851562,234.51333438128842,231.43499705647434,231.43499705647434,8611368
2013-07-10,233.3146209716797,235.07301353576628,232.55437410502591,233.6737694075772,6865416
2013-07-11,235.85191345214844,239.12613074556214,234.1168417835967,236.4722358487569,15704960
2013-07-12,261.5840148925781,271.04291864050583,256.52808411681593,259.4338385781498,52873040
2013-07-15,255.84703063964844,260.2593168019082,254.50376585613643,259.79757095596017,12874240
2013-07-16,254.55050659179688,258.4497382739901,250.0962459379325,252.0551877961765,6301536
2013-07-17,256.6073303222656,257.30695222425754,254.81628003384586,254.81628003384586,6575048
2013-07-18,261.26220703125,262.8246963529579,255.48800187143672,256.9012293721548,13078696
2013-07-19,265.6185302734375,267.25565059368586,261.472107718709,261.472107718709,16402840
2013-07-22,268.3516845703125,270.04476073916,263.2444438541486,263.26309588640873,6751136
2013-07-23,270.702392578125,272.1202885510158,269.58766612596406,269.58766612596406,6168480
2013-07-24,271.3227844238281,273.03918151157336,268.6548830725423,268.6548830725423,4875280
2013-07-25,271.9477844238281,274.75094158218695,270.61383370492206,271.3600972932156,7177688
2013-07-26,271.7611999511719,275.46452820011467,270.7630770248851,273.31902053042194,6899640
2013-07-29,272.4981384277344,274.6249941601649,271.4533739830434,271.4533739830434,4362952
2013-07-30,275.71636962890625,277.33016897799183,273.4122856624602,273.4122856624602,6336208
2013-07-31,277.0176086425781,279.0651869143156,273.1510362419318,276.9569838554695,11807328
2013-08-01,277.4840393066406,279.3963392385769,275.8142840854885,278.7293754451474,8690632
2013-08-02,280.66973876953125,281.7145032333134,278.0858056622558,278.4496000501459,11962296
2013-08-05,280.693115234375,282.18097399698127,279.52240944858,279.73696482661666,8502784
2013-08-06,278.6688537597656,280.9682695653695,275.2826778286977,280.59513773327734,10031832
2013-08-07,276.4300231933594,280.11003080570435,275.3012904532067,277.516760389086,6503608
2013-08-08,276.54193115234375,277.79658208071834,274.25183052965474,274.25183052965474,5765368
2013-08-12,280.3525390625,281.7144790976009,277.14361503277223,277.610029733265,7594376
2013-08-13,287.64727783203125,288.617411281298,280.5950785824643,280.6044159859621,10334312
2013-08-14,286.345947265625,288.7013413328561,283.817993436178,286.37860540196095,9211208
2013-08-16,277.83392333984375,283.5754933466854,276.8311316483879,281.71450308807084,12087616
2013-08-19,280.3152160644531,282.3627719064992,275.2732689378142,278.92530946051716,5259328
2013-08-20,280.4691467285156,281.8077660476395,278.2163728027424,281.7144831062136,10362056
2013-08-21,276.0009765625,279.36383205271994,272.58216495699253,279.36383205271994,7526584
2013-08-22,281.7331237792969,283.24897151634394,276.49062723738655,278.8227006789974,10965816
2013-08-23,279.9140625,281.709758767806,278.19766582640693,280.31518362374277,5498864
2013-08-26,282.7125244140625,284.4989058911874,280.64164826703814,281.7097330832097,5571544
2013-08-27,285.07733154296875,287.3114533870402,282.8245348916909,282.83387229529416,8525552
2013-08-28,290.6930236816406,291.9756643797947,284.69959351026625,284.69959351026625,14329696
2013-08-29,289.6061706542969,291.6910303102091,285.53902611870524,286.37857242222316,20086288
2013-08-30,289.7227478027344,291.3132032684666,283.34685151575724,288.430770333077,12678560
2013-09-02,287.8617858886719,291.7517023067144,285.87487768994293,287.0409143202547,5125040
2013-09-03,282.9924011230469,288.6640074398229,281.4159288219034,286.5651416562081,6267312
2013-09-04,290.36181640625,292.89910793846263,285.0353739468393,285.4178203542896,8979400
2013-09-05,280.296630859375,288.86932540965125,279.3917907406332,288.86932540965125,9457072
2013-09-06,282.5586242675781,286.5557835961691,280.39911107473785,280.39911107473785,13465928
2013-09-10,294.6715087890625,297.3860518095343,282.83391125674655,282.83391125674655,21879136
2013-09-11,290.9588317871094,295.98210451971147,289.90006129198684,293.3748508610083,9145680
2013-09-12,285.99151611328125,290.9588327621527,284.32640649315215,289.64353417363435,6957440
2013-09-13,282.4653625488281,285.9914616305563,281.089439419946,285.4690681465405,9255384
2013-09-16,279.2331848144531,285.2546040374888,277.99253974815474,282.18093526439924,6332184
2013-09-17,281.9570617675781,282.64267780500717,279.00931135440453,281.4346681231155,8027280
2013-09-18,281.4485778808594,282.5773104224297,280.3151994121981,282.18085797733755,7439816
2013-09-19,281.6212463378906,283.11377364541175,279.1305959482966,279.75558720348926,15327808
2013-09-20,279.3963623046875,282.83384742944605,278.30962526574945,279.8487936307184,7991712
2013-09-23,281.6585388183594,283.9486398664126,279.94681029749336,280.3152734065405,8886376
2013-09-24,281.2574462890625,282.7406361615728,279.559678291398,282.6473532067191,11752256
2013-09-25,280.7489318847656,283.1136630233025,279.16312224015405,282.8151622332645,8080776
2013-09-26,280.9962463378906,283.2863474089306,279.9421444049264,283.0204818808886,10682440
2013-09-27,280.4644775390625,284.6062306851934,279.00925466385235,282.08759147558993,5701568
2013-09-30,281.0615539550781,284.97943821200255,279.6203368011129,281.7331867014332,8679184
2013-10-01,281.24810791015625,283.42160530555407,280.1287124557874,282.6473522281172,5310216
2013-10-03,283.3142395019531,284.23308546485634,281.71444637475093,283.1136903136984,14686712
2013-10-04,281.3786315917969,283.4868349992481,280.31521525921045,282.297477596734,7352816
2013-10-07,281.8870849609375,283.5568406171425,280.4458451978878,281.2480876587498,9795344
2013-10-08,283.034423828125,284.69953341994506,281.92903465152176,283.6081275747062,17982912
2013-10-09,290.0960388183594,292.10626850173367,280.78172562122654,282.3675360317119,17371792
2013-10-10,291.75177001953125,294.8627428067386,288.31428412590304,291.51856263934366,17434688
2013-10-11,305.4549255371094,311.3783910346224,294.4755302642657,311.09854227096037,41290600
2013-10-14,310.1051025390625,311.1498667499786,303.72920547058294,303.72920547058294,12231712
2013-10-15,312.945556640625,314.0882724546977,309.02767384951875,310.0724380389835,9221320
2013-10-17,306.7239074707031,315.1134094974353,305.9262470107059,312.5139794040637,11513008
2013-10-18,311.0452880859375,311.92270065702155,306.02002368522375,308.36608335775685,10944776
2013-10-21,313.0066223144531,316.9714636361283,306.404823351316,312.7767130211434,9383368
2013-10-22,313.6542053222656,315.70464834607003,312.0635580574781,313.2459816522192,7208760
2013-10-23,312.0072326660156,313.3210263357624,307.70924593569526,311.55678453995375,6561584
2013-10-24,310.5010681152344,316.71812765815366,308.74621966413656,309.8957891645254,6480560
2013-10-25,312.6405944824219,314.3719818600708,310.2710743206407,312.30744944188524,6011344
2013-10-28,311.88043212890625,312.9549227250652,309.03700362512797,311.2939172935863,3412448
2013-10-29,313.020751953125,315.7750129401151,310.3133892603892,311.5098799878618,5200392
2013-10-30,311.9227294921875,313.32569163464797,310.3790266671035,310.71217175354803,5591088
2013-10-31,310.6088562011719,312.30741228927485,309.3232202940271,310.0833526673186,9687544
2013-11-01,307.4933166503906,311.08748432443116,306.8082627060808,309.67984864875496,6166704
2013-11-05,306.4751892089844,308.7930917404832,303.392457425931,305.1754628979671,5320232
2013-11-06,310.2570495605469,310.82480067727045,307.3620251926718,307.3620251926718,3704664
2013-11-07,315.08514404296875,319.0593545823608,310.9560798498958,311.7114925839046,7192712
2013-11-08,315.3150939941406,318.05059021112265,314.3719734915186,314.3719734915186,8616112
2013-11-11,315.5544128417969,318.87642410520135,313.44295918012324,314.37198962696425,7803200
2013-11-12,313.13800048828125,316.7180786425669,312.3168795436524,315.54504872166854,6452184
2013-11-13,312.6876220703125,315.1791427594561,311.18614343709555,311.18614343709555,4687512
2013-11-14,314.7707824707031,316.7180117279937,314.3766490826999,314.58779442385185,4343528
2013-11-18,319.4488830566406,320.47175592443165,317.923944247337,318.2195386060755,6326536
2013-11-19,323.0946350097656,323.5685436363924,319.0688058556152,319.6271634644874,8975208
2013-11-20,319.2706298828125,323.1275619430332,318.594969140128,319.9087628273038,4306608
2013-11-21,313.84185791015625,319.0641786104684,310.9092827391041,318.6888089885737,8495496
2013-11-22,314.146728515625,316.7180003019304,313.05814785399696,313.9965715585953,2720936
2013-11-25,312.11981201171875,317.0746951489538,310.3368064710625,314.5597143305115,5707296
2013-11-26,311.2001647949219,314.27820012176846,308.9901716750405,311.5567704999317,7321096
2013-11-27,309.0511474609375,313.0441457361873,308.3473295361839,311.5567346909122,6779624
2013-11-28,312.28875732421875,313.245945265049,306.395449757455,309.8113041065333,7499968
2013-11-29,314.79901123046875,315.87350207278087,310.61832794441614,313.05823021829974,5411560
2013-12-02,313.3116149902344,316.8963900731248,312.03537210200614,314.5597234871738,4711376
2013-12-03,314.2546691894531,315.2634747717709,311.55670077162654,311.55670077162654,7001240
2013-12-04,315.81256103515625,317.7503976212658,313.13335566975655,314.3720708893208,8443120
2013-12-05,314.4939880371094,318.9702651995986,313.62124927833435,317.1872598925105,6317072
2013-12-06,312.1009826660156,314.27812123485324,311.38777143501903,313.3443941638842,6544848
2013-12-09,313.32098388671875,317.5673521368481,311.65528142396084,315.77964998199366,8856632
2013-12-10,316.3286437988281,318.111649289448,312.64063312292404,312.9643848009148,12345896
2013-12-11,316.65704345703125,317.3467712021507,313.43354854645764,315.77960804156584,6256960
2013-12-12,315.6717224121094,317.72216481991325,314.18431141509893,315.7233173963253,5520232
2013-12-13,316.6101989746094,317.1873205859346,313.902836497027,313.902836497027,8315624
2013-12-16,323.9674072265625,325.0700553647078,314.7286280469741,317.1872942069031,10117696
2013-12-17,324.3522033691406,327.031385684158,323.29647632043185,323.29647632043185,10713952
2013-12-18,324.4553527832031,325.98498825663063,323.52162562496846,323.75623158988867,9183344
2013-12-19,329.59796142578125,332.6666032493908,324.22548415576176,324.92930213873376,7331456
2013-12-20,333.26715087890625,335.2988292751505,329.2366022627797,330.7943949607908,8685456
2013-12-23,325.4876708984375,332.19270586222103,324.7463250954446,328.44840322969947,8845904
2013-12-24,327.17205810546875,328.72045734535834,325.26707615710313,327.13453031849343,7109912
2013-12-26,330.3861389160156,331.6764715353059,326.9233645419963,327.2283522520104,6869928
2013-12-27,334.200927734375,335.20503678425126,331.2589594706423,331.2636561725663,7382064
2013-12-30,328.6689147949219,335.48655549259405,326.1023161781159,334.80150144048906,11863432
2013-12-31,327.10174560546875,330.4847686373897,326.5950058202849,328.44839318181084,3590808
2014-01-01,325.44537353515625,328.3544873124313,324.8870159568267,327.6975906530466,1478688
2014-01-02,326.62310791015625,329.1990767190974,324.9996301161385,324.9996301161385,4404744
2014-01-03,334.5621643066406,335.4865209482338,324.1550531427795,326.1022826000315,10046344
2014-01-06,330.1281433105469,336.00268624354743,325.5017316903033,335.4959464884985,11098328
2014-01-07,324.42724609375,330.87891113547244,323.44659758955663,330.23610443776073,7713688
2014-01-08,321.7011413574219,326.1023407634285,321.0348511515652,324.78854716035283,8990392
2014-01-09,323.8313293457031,326.75920737994056,320.73922712625176,322.8178269348063,12590808
2014-01-10,333.2578430175781,335.4866001514514,323.5686146355817,327.509995672326,30258176
2014-01-13,343.9323425292969,344.87076638340136,336.1434245402296,336.1434245402296,17119912
2014-01-14,345.9734191894531,346.74761887978013,341.62851210280365,342.0554995444651,7425832
2014-01-15,348.34765625,349.5019222552201,345.43384539253594,346.7757961819954,17130144
2014-01-16,349.56768798828125,350.73132475470504,346.6210224495217,347.1230885274782,17608232
2014-01-17,350.0086364746094,353.28372655636633,349.0936732181907,349.9382546856541,25667896
2014-01-20,351.84332275390625,352.84273517191235,347.6344818556846,348.3429965736443,9761944
2014-01-21,352.6925048828125,353.7857594047421,348.93880982281524,351.9089118747435,12102464
2014-01-22,353.4010009765625,354.5365029109,350.97518925973117,351.0830988297794,6769760
2014-01-23,355.8973083496094,356.50728396049203,352.9272055009163,355.1090413398427,7907344
2014-01-24,352.6737976074219,356.31488721883795,352.3500459176379,353.31662719570005,6876584
2014-01-27,350.2385559082031,353.21335502562766,348.2678657602214,349.0936833567616,8099048
2014-01-28,344.88018798828125,348.0332786494683,344.10598824533605,347.87375116337313,14108544
2014-01-29,348.8872985839844,351.3178077140136,342.86729454483356,344.0262574131824,8102080
2014-01-30,347.61566162109375,348.78399475567204,343.4631360014046,347.56404372615884,7183632
2014-01-31,347.320068359375,350.9470674596196,345.95465704374567,347.21683256918044,5369928
2014-02-03,340.5680236816406,346.46602572701323,340.15982312366305,345.80912914519064,4384112
2014-02-04,334.1820983886719,337.07712197692206,332.81668721917384,336.04955252941363,4535112
2014-02-05,336.0730285644531,336.80030702068336,332.4600968786643,335.9557255876418,4326992
2014-02-06,334.42608642578125,336.23724894952113,332.29586897299873,335.20498276519385,5749904
2014-02-07,334.6936340332031,338.0062755108453,333.0326280473565,336.61270663272137,7551456
2014-02-10,335.3739929199219,336.5188656833775,333.84435713012147,335.94641784627794,6049424
2014-02-11,337.480712890625,339.8971545609576,335.3457984051855,336.3311435523114,5833592
2014-02-12,337.842041015625,340.40861696700273,337.1945146945914,337.8795688121736,4208712
2014-02-13,336.4999694824219,339.5169924648021,335.96037586365435,338.28297448356676,3588320
2014-02-14,341.9898681640625,343.83855889035834,338.13763300264293,339.2918991225511,5962168
2014-02-17,343.28961181640625,345.8092897540821,342.41689570953076,345.8092897540821,13569920
2014-02-18,345.52764892578125,346.71007209780714,342.2431655709734,342.2431655709734,4978240
2014-02-19,352.2279968261719,353.0350504971859,346.7570041382857,346.8085991211712,7064304
2014-02-20,348.27252197265625,351.43030879741644,347.77984949293744,351.43030879741644,8816848
2014-02-21,351.974609375,352.4156639779643,349.77401015057933,350.5951309739256,5517984
2014-02-24,351.8995056152344,352.2561112150519,350.03205155541264,351.5335295245511,4357608
2014-02-25,354.99639892578125,355.85976731766704,352.3782051807456,352.3782051807456,8099512
2014-02-26,357.30487060546875,358.2714517253015,353.98285943636046,354.7242050922316,7352168
2014-02-28,358.93304443359375,360.0872874051361,352.9505925731501,352.9505925731501,9839496
2014-03-03,356.4368896484375,361.288537062557,355.8456779564925,358.9471738051138,7204176
2014-03-04,356.55877685546875,358.8954426736349,353.02559792470606,353.7857302760652,6937912
2014-03-05,358.6374816894531,360.7676995052862,357.5301368299401,359.2192999649033,4943504
2014-03-06,359.59466552734375,361.2885253453238,358.22927700378403,360.16711330319555,6226312
2014-03-07,350.9986572265625,359.7916836186101,347.99570107742437,359.1347869609861,15072744
2014-03-10,344.55169677734375,350.0039253912667,342.08363756391196,350.0039253912667,7432472
2014-03-11,344.9036865234375,348.0520808291226,340.74646347039226,342.80629964301073,4124272
2014-03-12,344.5235595703125,347.53121265227526,342.71239692119343,344.72061483633746,3940104
2014-03-13,315.08514404296875,322.80835260278815,313.4335092014458,320.9408986433966,40790880
2014-03-14,318.5151062011719,319.4300694098731,312.96903526717915,313.4335504679107,11167544
2014-03-18,314.4236145019531,320.1808312008336,313.4335727364611,319.06411595927176,11804312
2014-03-19,307.0288391113281,315.10867804485616,303.9320402450719,314.37200611995087,15777848
2014-03-20,309.9661560058594,314.32513107392236,306.8646599826022,306.8646599826022,8023032
2014-03-21,310.2100830078125,313.2458934462201,306.9115322096653,312.4951543367025,12380320
2014-03-24,307.4089050292969,311.41127378919384,306.86461458641463,307.0710632617866,8160344
2014-03-25,305.40069580078125,307.7749130905306,304.6124288091948,304.80011360821464,7548064
2014-03-26,304.8844909667969,306.7660352170252,303.1671937878609,305.92615052090196,8458568
2014-03-27,303.2095031738281,306.19836998637857,301.79247371311504,304.8001273350072,13599368
2014-03-28,306.1701965332031,307.7092025938351,302.8575555217893,304.0587427185153,7146824
2014-03-31,308.0657958984375,310.14439562827357,303.1156099315999,308.3004018684298,9176928
2014-04-01,310.989013671875,312.0259767632667,307.3338568119394,308.0892927062515,8628352
2014-04-02,311.7491455078125,314.37203597205786,310.6652612195515,314.2594296756491,5644400
2014-04-03,313.2599792480469,314.1843359958435,311.4676032640491,313.38667564459956,4700216
2014-04-04,311.1860656738281,314.93506461714344,310.2523384642775,314.465852661516,3925584
2014-04-07,309.060546875,311.0359339508106,305.5508503260916,309.49223107354123,7097544
2014-04-09,305.41473388671875,310.5995255765307,303.1578199807706,307.901557050158,10664680
2014-04-10,300.4082946777344,305.7150871279157,298.99596193618896,305.41009931940806,21263240
2014-04-11,303.59423828125,305.5133337346333,297.01120293190627,301.2341110304642,18678336
2014-04-15,305.9074401855469,317.9380305001273,304.7531741585488,312.70162033890387,20782384
2014-04-16,296.28857421875,304.23232314514524,295.368914240397,304.23232314514524,13198304
2014-04-17,299.54962158203125,301.2387846922575,296.38713745225573,298.4188161399816,8391912
2014-04-21,298.6956481933594,302.1725135290012,297.48039375370615,301.2340895739422,6119624
2014-04-22,295.6645202636719,300.2956514273236,294.8903205373358,297.6727611790361,6626896
2014-04-23,297.7290344238281,299.53082654936856,296.9173069556437,297.8604275096322,12016720
2014-04-24,297.7290344238281,297.7290344238281,297.7290344238281,297.7290344238281,0
2014-04-25,298.00592041015625,300.29566569679787,296.8563510649107,299.16955695043487,5962904
2014-04-28,298.2357482910156,299.6386871391003,297.0111007814759,297.3864702611365,6042480
2014-04-29,298.2076416015625,299.8264227572944,297.57420549714567,298.70031412722,4835464
